AvgRating,Predictions,Accurate Prediction,BGGId,Name,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
0,1,False,501,Dschungelrennen,0,0,0,0,0,0,0,1
1,1,True,503,Through the Desert,0,1,0,0,0,1,0,0
0,0,True,504,Die Verbotene Stadt,0,0,0,0,0,0,0,0
0,0,True,505,Goldener Drache,0,0,0,0,0,0,0,0
0,0,True,506,The Big Cheese,0,0,0,1,0,0,0,0
1,1,True,507,Cartel,0,1,0,1,0,0,0,0
1,1,True,508,Blue Max,0,0,1,0,0,0,0,0
0,0,True,509,The Reef,0,0,0,1,0,0,0,0
0,0,True,510,Eschnapur,0,0,0,0,0,0,0,0
1,1,True,511,Silverton,0,1,0,0,0,0,0,0
1,1,True,512,Holiday!,0,0,0,0,0,0,0,0
0,0,True,514,True Colors,0,0,0,0,0,0,1,0
1,1,True,515,6-Tage Rennen,0,0,0,1,0,0,0,0
0,0,True,519,Mush,0,0,0,0,0,0,0,0
1,1,True,520,Axis & Allies: Europe,0,0,1,0,0,0,0,0
1,1,True,521,Crokinole,0,0,0,1,0,0,0,0
0,0,True,524,Desperados,0,0,0,1,0,0,0,0
0,0,True,525,Pisa,0,0,0,0,0,0,0,0
0,1,False,526,Abalone,0,0,0,0,0,1,0,0
1,1,True,527,GIPF,0,0,0,0,0,1,0,0
1,1,True,528,ZÈRTZ,0,0,0,0,0,1,0,0
0,1,False,529,Charlemagne,0,0,0,0,0,0,0,0
0,0,True,530,Entenrallye,0,0,0,0,0,0,0,0
1,1,True,531,Merchants of Amsterdam,0,1,0,0,0,0,0,0
0,0,True,533,Labyrinth: The Card Game,0,0,0,1,0,0,0,1
0,0,True,534,N.Y. Chase,0,1,0,1,0,0,0,0
0,0,True,535,Power Barons,0,1,0,1,0,0,0,0
0,0,True,536,Visionary,0,0,0,0,0,0,0,0
0,0,True,538,Manager,0,0,0,0,0,0,0,0
0,0,True,539,Dampfross,0,1,0,1,0,0,0,0
0,0,True,540,Sisimizi,0,0,0,0,0,1,0,0
1,1,True,541,Das Motorsportspiel,0,0,0,1,0,0,0,0
0,0,True,542,Animocrazy 豬事議會,0,0,0,0,0,0,1,0
1,1,True,545,Kaleidos,0,0,0,0,0,0,1,0
0,0,True,548,Buck Rogers: Battle for the 25th Century Game,0,0,1,0,0,0,0,0
1,1,True,549,Aerodrome,0,0,1,0,0,0,0,0
0,0,True,550,Barbarossa,0,0,0,1,0,0,1,0
1,1,True,551,Battle Cry,0,0,1,0,0,0,0,0
1,1,True,552,Bus,0,1,0,0,0,0,0,0
0,0,True,553,Chez Geek,1,0,0,0,0,0,1,0
1,1,True,554,La Città,0,1,0,0,0,0,0,0
1,1,True,555,The Princes of Florence,0,1,0,0,0,0,0,0
0,0,True,556,7 Safari,0,0,0,0,0,0,0,1
0,0,True,557,Laguna,0,0,0,0,0,0,0,0
0,0,True,558,Der weiße Lotus,0,0,0,0,0,0,0,0
0,0,True,559,Metro,0,1,0,1,0,0,0,0
0,0,True,561,Flußpiraten,0,0,0,0,0,0,0,0
0,0,True,562,Silberzwerg,0,0,0,0,0,0,0,0
0,0,True,563,Doolittle & Waite,0,0,0,0,0,0,0,0
0,0,True,564,Die Seidenstraße,0,0,0,0,0,0,0,0
0,0,True,565,Port Royal,0,0,0,0,0,0,0,0
0,0,True,566,Wongar,0,0,0,0,0,0,0,0
0,0,True,568,Rage,0,0,0,1,0,0,0,0
0,0,True,569,Maestro,0,0,0,0,0,0,0,0
0,0,True,571,Papua,0,0,0,0,0,0,0,0
0,0,True,572,Battle Cattle,0,0,1,0,0,0,0,0
0,0,True,573,Grand Prix,0,0,0,0,0,0,0,0
0,0,True,574,Devil Take the Hindmost,0,0,0,1,0,0,0,0
0,0,True,575,Das Kollier,0,0,0,0,0,0,0,0
0,0,True,577,Parts Unknown,1,1,0,0,0,0,0,0
0,0,True,581,Tile Chess,0,0,0,0,0,1,0,0
0,0,True,582,Kampf um Rom,0,0,1,0,0,0,0,0
1,1,True,585,Kardinal,0,0,0,0,0,1,0,0
1,1,True,586,Up Front,0,0,1,0,0,0,0,0
0,1,False,587,Sumera,0,0,0,0,0,0,0,0
1,1,True,589,Wiz-War,1,0,0,0,0,0,0,0
0,0,True,590,Mille Bornes,0,0,0,1,0,0,0,0
1,1,True,592,Spades,0,0,0,1,0,0,0,0
0,0,True,593,Favoriten,0,0,0,0,0,0,0,0
1,1,True,594,Sleuth,0,1,0,0,0,0,0,0
0,0,True,595,Escape from Elba,1,0,0,0,0,0,0,0
0,0,True,600,Die Weinhändler,0,0,0,0,0,0,0,0
0,0,True,601,Take Two,0,0,0,0,0,0,0,0
1,0,False,602,Career Poker,0,0,0,0,0,0,0,0
0,0,True,603,Putsch,0,0,0,0,0,0,0,0
0,0,True,604,Verrat!,0,0,0,0,0,0,0,0
0,0,True,605,Banana Republic,0,0,0,0,0,0,0,0
0,0,True,606,Pico 2,0,0,0,0,0,0,0,0
0,0,True,607,Honor of the Samurai,1,1,0,0,0,0,0,0
0,0,True,608,Siesta,0,0,0,0,0,1,0,0
0,0,True,610,Knights of the Rainbow,0,0,0,0,0,0,0,0
0,0,True,611,Ironman Football,1,0,0,0,0,0,0,0
0,0,True,612,Kippit,0,0,0,0,0,0,0,0
0,0,True,613,Overboard,0,0,0,0,0,1,0,0
0,0,True,614,Rubik's Race,0,0,0,0,0,0,0,0
0,0,True,617,Alles Futsch,0,0,0,0,0,0,0,0
0,0,True,618,MLB Showdown,0,0,0,0,0,0,0,0
1,1,True,619,The Bottle Imp,0,1,0,1,0,0,0,0
1,1,True,620,We the People,0,0,1,0,0,0,0,0
1,1,True,621,25 Words or Less,0,0,0,0,0,0,1,0
0,0,True,622,Change!,0,0,0,1,0,0,0,0
1,1,True,623,Swashbuckler: A Game of Swordplay and Derring-do,1,1,1,0,0,0,0,0
1,1,True,624,Quoridor,0,0,0,0,0,1,0,0
0,0,True,625,Business,0,0,0,0,0,0,0,0
1,1,True,626,War and Peace,0,0,1,0,0,0,0,0
1,0,False,627,Royal Tank Corps,0,0,1,0,0,0,0,0
0,0,True,629,Q-Turn,0,0,0,0,0,1,0,0
1,1,True,630,Double Quick,0,0,0,0,0,0,0,0
1,1,True,631,Daytona 500,0,1,0,1,0,0,0,0
0,0,True,632,Cloud 9,0,0,0,1,0,0,0,0
0,0,True,633,Elixir,0,0,0,1,0,0,1,0
1,0,False,634,River Dragons,0,0,0,1,0,0,0,0
0,0,True,635,Formula Motor Racing,0,0,0,1,0,0,0,0
1,1,True,637,The Stock Car Championship Racing Card Game,0,1,0,0,0,0,0,0
0,1,False,638,Hera and Zeus,0,1,0,0,0,0,0,0
1,1,True,639,American Megafauna,0,1,0,0,0,0,0,0
0,0,True,642,Oodles,0,0,0,0,0,0,1,0
0,0,True,643,Deadlands: Doomtown Range Wars,0,0,0,0,1,0,0,0
0,0,True,644,Shipwrecked,0,0,0,0,0,0,0,0
0,0,True,645,Bosworth,0,0,0,0,0,1,0,0
0,0,True,646,Pirate's Plunder,0,0,0,0,0,0,0,0
0,1,False,647,Mystick Domination,0,0,0,0,0,0,0,0
0,0,True,648,Vox Populi,0,0,0,0,0,0,0,0
0,0,True,649,Thieves of Bagdad,0,0,0,0,0,0,0,0
0,0,True,650,Fairy Meat,1,0,0,0,0,0,0,0
0,0,True,651,Zero Down,0,0,0,1,0,0,0,0
0,0,True,652,X-Net,0,0,0,0,0,0,0,0
0,0,True,653,Shit!,0,0,0,0,0,0,0,0
0,0,True,655,Castle,0,0,0,1,0,0,0,0
0,0,True,657,Münchhausen,0,0,0,0,0,0,0,0
0,0,True,660,Riffifi,0,0,0,0,0,0,0,0
0,0,True,661,Where's Bob's Hat?,0,0,0,0,0,0,0,0
0,0,True,663,Siege,0,0,0,0,0,0,0,0
1,1,True,665,Quackshot,0,0,0,0,0,0,0,1
0,0,True,666,Stump,0,0,0,0,0,0,0,0
1,1,True,668,Sternenhimmel,0,1,0,0,0,0,0,0
0,0,True,669,Plague & Pestilence,1,0,0,0,0,0,0,0
1,1,True,670,Starship Troopers,0,0,1,0,0,0,0,0
0,0,True,671,Bull Run: The First Major Battle of the American Civil War,0,0,1,0,0,0,0,0
0,0,True,673,Star Traders,0,1,0,0,0,0,0,0
0,0,True,674,J.U.M.P. Into the Unknown,0,0,1,0,0,0,0,0
0,0,True,675,4th Dimension,0,0,0,0,0,1,0,0
0,0,True,676,Ninja Wars,0,0,0,0,0,0,0,0
0,0,True,677,Would You Rather...?,0,0,0,0,0,0,0,0
0,0,True,679,Minion Hunter,0,0,0,0,0,0,0,0
0,0,True,680,Dune,1,0,0,0,0,0,0,0
1,1,True,681,Quarto,0,0,0,0,0,1,0,0
0,0,True,684,Monopoly: The Card Game,0,0,0,1,0,0,0,0
1,1,True,685,Marrakesh,0,0,0,0,0,1,0,0
1,1,True,686,Dr. Jekyll & Mr. Hyde,0,1,0,0,0,0,0,0
0,0,True,687,Cabale,0,0,0,0,0,1,0,0
0,0,True,688,Manchu: The Taiping Rebellion – 1852-1868,0,0,1,0,0,0,0,0
0,0,True,690,Singapore,0,0,1,0,0,0,0,0
1,1,True,691,Timbuktu,0,1,0,0,0,0,0,0
1,1,True,692,Wizard Kings,0,0,1,0,0,0,0,0
0,1,False,695,Fibonacci,0,0,0,0,0,1,0,0
0,0,True,696,The Big Idea,0,0,0,0,0,0,1,0
0,0,True,697,Conspiracy,0,0,0,1,0,0,0,0
0,0,True,698,Gother Than Thou,1,0,0,0,0,0,0,0
1,1,True,699,HeroQuest,1,0,0,0,0,0,0,0
0,0,True,700,Battle Masters,0,0,1,0,0,0,0,0
1,1,True,701,A House Divided: War Between the States 1861-65,0,0,1,0,0,0,0,0
0,0,True,702,Wabbit Wampage,1,0,0,0,0,0,0,0
1,1,True,703,Roman Civil War,0,0,1,0,0,0,0,0
0,0,True,704,Montgolfiere,0,0,0,1,0,0,0,0
1,1,True,705,Caesar in Gallia: Conquest on the Ancient Frontier,0,0,1,0,0,0,0,0
1,1,True,706,Frederick the Great: The Campaigns of The Soldier King,0,0,1,0,0,0,0,0
0,0,True,707,When Tigers Fight,0,0,1,0,0,0,0,0
0,0,True,708,Holy War: Afghanistan,0,0,1,0,0,0,0,0
0,0,True,709,Dragons of Glory,0,0,1,0,0,0,0,0
0,0,True,710,Snit's Revenge!,1,0,0,1,0,0,0,0
1,1,True,711,Elfenroads,0,1,0,0,0,0,0,0
1,1,True,712,Blood Bowl (Third Edition),1,1,0,0,0,0,0,0
0,0,True,713,Nuclear War,1,0,0,0,0,0,0,0
0,0,True,714,Talisman,1,0,0,0,0,0,0,0
1,1,True,715,Escape from Colditz,1,0,0,0,0,0,0,0
0,0,True,716,Pizza Party,0,0,0,0,0,0,0,1
0,0,True,718,Galaxy: The Dark Ages,0,1,0,0,0,0,0,0
0,0,True,719,Tyranno Ex,0,1,0,0,0,0,0,0
0,0,True,720,Fast Food Franchise,0,1,0,0,0,0,0,0
0,0,True,721,Oregon Trail,0,0,0,0,0,0,0,0
0,0,True,723,The Uncanny X-Men Alert Adventure Game,1,0,0,0,0,0,0,0
0,0,True,724,Chill: Black Morn Manor,1,0,0,0,0,0,0,0
0,0,True,727,Chinese Civil War,0,0,1,0,0,0,0,0
1,1,True,728,The Sun Never Sets: Three Campaigns of the British Empire,0,0,1,0,0,0,0,0
1,1,True,730,Breakout: Normandy,0,0,1,0,0,0,0,0
0,0,True,731,Escape from New York,1,0,0,0,0,0,0,0
0,0,True,736,San Francisco,0,0,0,0,0,0,0,0
0,0,True,740,Rio Grande:  The Battle of Valverde,0,0,1,0,0,0,0,0
1,1,True,741,Trajan,0,0,1,0,0,0,0,0
1,1,True,742,Germania,0,0,1,0,0,0,0,0
1,1,True,745,War of Resistance,0,0,1,0,0,0,0,0
0,0,True,746,"The Game of France, 1940: German Blitzkrieg in the West",0,0,1,0,0,0,0,0
1,1,True,747,Bitter Woods: The Battle of the Bulge,0,0,1,0,0,0,0,0
1,0,False,748,Trax,0,0,0,0,0,1,0,0
0,0,True,751,Minos,0,1,0,0,0,0,0,0
0,0,True,752,Maul of America,0,0,0,0,0,0,0,0
0,0,True,753,Panzerkrieg: von Manstein & HeeresGruppe Süd,0,0,1,0,0,0,0,0
0,0,True,754,Domain,0,0,0,0,0,1,0,0
1,1,True,755,Thunder at Cassino,0,0,1,0,0,0,0,0
1,1,True,756,Black Vienna,0,1,0,0,0,0,0,0
0,1,False,757,Lunatix Loop,0,0,0,0,0,0,0,0
1,1,True,759,Turning Point: Stalingrad,0,0,1,0,0,0,0,0
1,1,True,760,Battle Line,0,1,0,0,0,0,0,0
0,0,True,761,The Great Brain Robbery,1,0,0,1,0,0,0,0
0,0,True,762,Formula C Minus,0,0,0,0,0,0,0,0
0,0,True,764,Mad Gab,0,0,0,0,0,0,1,0
0,0,True,765,Space Walk,0,0,0,0,0,1,0,0
0,0,True,766,Regatta,0,1,0,0,0,0,0,0
1,1,True,767,Keywood,0,0,0,0,0,0,0,0
1,1,True,768,Keytown,0,0,0,0,0,0,0,0
0,1,False,769,Star Trek Red Alert,0,0,0,0,0,0,0,0
0,0,True,770,Loot,0,0,0,1,0,0,0,0
1,1,True,771,Kings and Castles,0,1,0,0,0,0,0,0
0,0,True,772,Ausbrecher AG,0,0,0,0,0,0,0,0
0,0,True,773,Beim Zeus!,0,0,0,0,0,0,0,0
0,0,True,775,Die Tafelrunde,0,0,0,0,0,0,0,0
0,0,True,776,Remmi Demmi,0,0,0,0,0,0,0,0
0,0,True,781,Tabloid Teasers,0,0,0,0,0,0,0,0
1,1,True,782,"Win, Place & Show",0,1,0,1,0,0,0,0
0,0,True,783,Letter Head,0,0,0,0,0,0,0,0
1,1,True,784,Discretion,0,0,0,0,0,0,0,0
0,0,True,785,Dog Eat Dog,0,0,0,0,0,0,0,0
0,0,True,786,Maxi Bour$e,0,0,0,0,0,0,0,0
0,0,True,787,Palermo,0,0,0,0,0,0,0,0
1,1,True,788,Tales of the Arabian Nights,1,0,0,0,0,0,0,0
0,0,True,789,Focus,0,0,0,0,0,1,0,0
0,1,False,790,Terra Turrium,0,0,0,0,0,1,0,0
0,0,True,791,Löwendynastie,0,0,0,0,0,0,0,0
0,0,True,792,Megiddo,0,0,0,0,0,1,0,0
0,0,True,793,Yahtzee Deluxe Poker,0,0,0,1,0,0,1,0
0,0,True,794,Foil,0,0,0,0,0,0,0,0
0,0,True,795,Dragonlance,0,0,0,1,0,0,0,0
0,0,True,796,Shanghai Trader,0,0,0,0,0,0,0,0
0,0,True,797,Flucht aus Mangrovia,0,0,0,0,0,0,0,0
1,1,True,798,Ace of Aces: Handy Rotary Series,0,0,1,0,0,0,0,0
0,0,True,799,The Hills Rise Wild!,1,0,0,0,0,0,0,0
1,1,True,801,Crimean War Battles,0,0,1,0,0,0,0,0
0,0,True,802,Taipei: China Invades,0,0,1,0,0,0,0,0
0,0,True,803,Dragonhunt,0,0,1,0,0,0,0,0
1,1,True,804,Thunder Road,1,0,0,0,0,0,0,0
1,1,True,805,Buffy the Vampire Slayer: The Game,1,0,0,0,0,0,0,0
0,0,True,806,West Riding,0,1,0,0,0,0,0,0
0,0,True,808,Pipeline: The Oil Game,0,0,0,0,0,1,0,0
0,0,True,810,Amoeba,0,0,0,0,0,1,0,0
0,0,True,811,Rummikub,0,0,0,1,0,0,0,0
0,0,True,813,Goosebumps: Terror in the Graveyard Game,0,0,0,0,0,0,0,1
0,0,True,814,Aquarius,0,0,0,1,0,0,0,0
0,0,True,815,Chrononauts,1,0,0,1,0,0,0,0
1,1,True,816,2038: Tycoons of the Asteroid Belt,0,1,0,0,0,0,0,0
0,1,False,819,Quacksalbe,0,0,0,0,0,0,0,0
1,1,True,820,Axiom,0,0,0,0,0,1,0,0
0,0,True,821,La Trel,0,0,0,0,0,1,0,0
1,1,True,822,Carcassonne,0,0,0,1,0,0,0,0
1,1,True,823,The Lord of the Rings,1,0,0,0,0,0,0,0
0,0,True,824,Hijara,0,0,0,0,0,1,0,0
0,0,True,825,Screaming Eagles,0,0,0,1,0,0,0,0
1,1,True,826,Cartagena,0,0,0,1,0,0,0,0
0,0,True,827,Attila,0,1,0,0,0,0,0,0
0,1,False,828,Wizards,1,0,0,0,0,0,0,0
0,0,True,829,Battle of the Bands,0,0,0,0,0,0,0,0
0,0,True,831,Schrille Stille,0,1,0,0,0,0,0,0
1,1,True,833,For the People,0,0,1,0,0,0,0,0
0,0,True,834,Chronology,0,0,0,0,0,0,1,0
1,1,True,835,Election,0,0,0,0,0,0,0,0
1,1,True,836,New England Railways,0,1,0,0,0,0,0,0
0,0,True,840,Corsairs,0,0,0,1,0,0,0,0
0,0,True,841,Razzia,0,1,0,1,0,0,0,0
0,0,True,843,Circus Minimus,1,1,0,0,0,0,0,0
0,0,True,844,Mausoleum,0,0,0,0,0,0,0,0
0,0,True,847,Feudal,0,0,0,0,0,1,0,0
0,0,True,848,Tip Tap,0,0,0,0,0,0,0,0
0,0,True,849,Golf Masters,0,0,0,0,0,0,0,0
0,0,True,852,Pop Belly,0,0,0,0,0,0,0,1
0,0,True,853,...und tschüss!,0,0,0,1,0,0,0,0
1,0,False,854,Doge,0,1,0,0,0,0,0,0
1,1,True,855,Java,0,1,0,0,0,0,0,0
0,0,True,856,"New York, New York",0,0,0,0,0,0,0,0
0,0,True,857,Titanic: Der Mythos,0,0,0,0,0,0,0,0
0,0,True,858,Blindes Huhn,0,0,0,0,0,0,0,0
0,0,True,859,Illuminati,1,1,0,0,0,0,0,0
0,0,True,860,Scotland the Brave,0,0,1,0,0,0,0,0
0,0,True,861,Weapons & Warriors:  Castle Combat Set,0,0,0,0,0,0,0,1
0,0,True,864,Mage Knight,0,0,0,0,1,0,0,0
0,0,True,865,Landslide,0,0,0,0,0,0,0,0
0,0,True,866,"Lie, Cheat & Steal",0,0,0,0,0,0,0,0
0,1,False,867,Morisi,0,1,0,0,0,1,0,0
0,0,True,869,Bongo!,0,0,0,0,0,0,0,0
1,1,True,870,Empires of the Ancient World,0,1,0,0,0,0,0,0
0,0,True,871,Fire,0,0,0,0,0,0,0,0
0,0,True,872,M,0,0,0,1,0,1,0,0
0,0,True,873,Offline,0,0,0,0,0,0,0,0
1,1,True,875,Roads & Boats,0,1,0,0,0,0,0,0
0,0,True,876,Tennis Masters,0,0,0,0,0,0,0,0
0,0,True,877,Troia,0,0,0,0,0,0,0,0
1,1,True,878,Wyatt Earp,0,0,0,1,0,0,0,0
0,1,False,879,Tacara,0,0,0,0,0,0,0,0
0,0,True,882,Derby,0,0,0,0,0,0,0,0
1,1,True,883,Ivanhoe,0,0,0,1,0,0,0,0
0,0,True,884,Way Out West,0,1,0,0,0,0,0,0
0,0,True,886,Der Garten des Sonnenkönigs,0,0,0,0,0,0,0,0
1,1,True,890,Real Action Stockcar Championship,0,0,0,0,0,0,0,0
0,0,True,891,Cranium,0,0,0,0,0,0,1,0
1,1,True,895,APBA Pro Baseball,1,0,0,0,0,0,0,0
0,0,True,899,Movie Mania,0,0,0,0,0,0,0,0
0,0,True,900,City,0,0,0,0,0,0,0,0
1,1,True,902,Meuterer,0,1,0,0,0,0,0,0
1,1,True,903,Hamsterrolle,0,0,0,1,0,0,0,0
1,1,True,904,Dream Factory,0,1,0,1,0,0,0,0
0,0,True,905,Vagabondo,0,0,0,0,0,1,0,0
0,0,True,906,Abilene,0,0,0,0,0,0,0,0
0,0,True,908,Tally Ho!,0,0,0,1,0,0,0,0
1,1,True,909,Saturn,0,0,0,0,0,0,0,0
0,0,True,910,Kunst Stücke,0,1,0,0,0,0,0,0
1,1,True,911,Empires of the Middle Ages,0,1,1,0,0,0,0,0
1,1,True,912,Pacific Victory: War in the Pacific 1941-45,0,0,1,0,0,0,0,0
0,0,True,914,Battle Platform Antilles,0,0,0,0,0,0,0,0
1,1,True,915,Mystery of the Abbey,0,0,0,1,0,0,0,0
0,0,True,916,Pete the Pirate,0,0,0,0,0,0,0,1
0,0,True,917,Rack-O,0,0,0,1,0,0,0,0
0,0,True,920,Ultimate Outburst,0,0,0,0,0,0,0,0
0,0,True,923,Breakaway Rider,0,0,0,1,0,0,0,0
1,0,False,925,Werewolf,0,0,0,0,0,0,1,0
0,0,True,927,Lift Off,0,0,0,0,0,0,0,0
0,0,True,928,Gerüchteküche,0,0,0,0,0,0,0,0
1,1,True,929,The Great Dalmuti,0,0,0,0,0,0,1,0
0,0,True,930,Böse Buben,0,0,0,0,0,0,0,0
0,1,False,931,Corner,0,0,0,0,0,1,0,0
1,1,True,932,Top Race,0,1,0,1,0,0,0,0
0,0,True,933,New Orleans Big Band,0,0,0,0,0,0,0,0
0,0,True,934,Die Kette von Saba,0,0,0,0,0,0,0,0
1,1,True,935,Australian Rails,0,1,0,0,0,0,0,0
1,1,True,936,The Fury of Dracula,1,0,0,0,0,0,0,0
1,1,True,937,1825 Unit 1,0,1,0,0,0,0,0,0
0,0,True,938,Enchanted Forest,0,0,0,0,0,0,0,1
1,1,True,939,Star Wars: The Queen's Gambit,1,0,0,0,0,0,0,0
0,0,True,940,Karawane,0,0,0,0,0,0,0,0
0,0,True,941,Turbo Taxi,0,0,0,1,0,0,0,0
0,0,True,942,Snail's Pace,0,0,0,0,0,0,0,0
0,0,True,943,Ligretto,0,0,0,1,0,0,0,0
0,0,True,944,Mag·Blast,1,0,0,0,0,0,0,0
0,0,True,947,Trivia for Dummies,0,0,0,0,0,0,0,0
0,0,True,948,Dao,0,0,0,0,0,1,0,0
1,1,True,949,Twixt,0,0,0,0,0,1,0,0
1,1,True,950,Four Dragons,0,1,0,0,0,1,0,0
0,0,True,951,Football Strategy,0,1,0,0,0,0,0,0
0,0,True,954,Pony Express,0,0,0,0,0,0,0,0
0,0,True,955,Super Giant Monster Showdown,0,0,0,0,0,0,0,0
0,0,True,956,Azteca,0,1,1,0,0,0,0,0
0,0,True,957,PanzerZug,0,0,0,0,0,0,0,0
0,0,True,958,Orcz,0,0,0,0,0,0,0,0
1,1,True,959,Luftschiff,0,0,1,0,0,0,0,0
0,0,True,963,The Gardens of the Alhambra,0,1,0,1,0,0,0,0
0,0,True,964,Kapitän Wackelpudding,0,0,0,0,0,0,0,1
0,0,True,965,Ben Hurt,0,0,0,0,0,0,0,0
0,0,True,975,The Keep,0,0,0,0,0,0,0,0
0,0,True,979,The Powerpuff Girls: Saving the World Before Bedtime,0,0,0,0,0,0,0,1
0,0,True,980,Al Cabohne,0,0,0,1,0,0,0,0
0,0,True,982,Amoeba Wars,1,0,1,0,0,0,0,0
0,0,True,983,Tangoes,0,0,0,1,0,1,0,0
0,1,False,984,Name Burst,0,0,0,0,0,0,0,0
1,1,True,986,Babel,0,1,0,0,0,0,0,0
1,1,True,987,Kingmaker,0,1,1,0,0,0,0,0
0,0,True,988,Zapp Zerapp,0,0,0,0,0,0,0,1
1,1,True,990,90 Grad,0,0,0,0,0,1,0,0
0,0,True,992,Alcazar,0,0,0,0,0,0,0,0
0,0,True,993,An den Ufern des Nils,0,1,0,0,0,0,0,0
0,0,True,997,Canaletto,0,0,0,0,0,0,0,0
0,0,True,999,Panda Monium,0,0,0,0,0,0,0,1
0,1,False,1000,Corona,0,0,0,0,0,1,0,0
0,0,True,1001,Vendetta,0,0,0,0,0,0,0,0
1,1,True,1002,Cosmic Eidex,0,1,0,0,0,0,0,0
0,1,False,1003,Das Regeln Wir Schon!,0,0,0,0,0,0,0,0
0,0,True,1004,Der Feuersalamander,0,0,0,0,0,0,0,0
0,0,True,1006,Die Erbraffer,0,0,0,0,0,0,0,0
0,0,True,1007,Die Hanse,0,0,0,0,0,0,0,0
0,0,True,1008,Die Schlangen von Delhi,0,0,0,0,0,0,0,0
0,0,True,1011,Dream Team,0,0,0,0,0,0,0,0
0,0,True,1012,Die Magier,0,0,0,0,0,0,0,0
1,1,True,1013,Energie Poker,0,0,0,0,0,0,0,0
1,1,True,1014,Fief 2,0,1,0,0,0,0,0,0
1,1,True,1017,Fresh Fish,0,1,0,0,0,0,0,0
0,0,True,1019,Le Gang des Traction-Avant,0,0,0,0,0,0,0,0
0,0,True,1027,Konzern,0,0,0,0,0,0,0,0
0,0,True,1028,Kraut & Rüben,0,0,0,0,0,0,0,0
1,1,True,1029,Lieber bairisch sterben,0,0,1,0,0,0,0,0
0,0,True,1031,TV Wars,0,0,0,0,0,0,0,0
1,1,True,1032,B-17: Queen of the Skies,0,0,1,0,0,0,0,0
1,1,True,1033,"Xenophon: 10,000 Against Persia",0,0,1,0,0,0,0,0
1,1,True,1035,Squad Leader,0,0,1,0,0,0,0,0
1,1,True,1036,Speculation,0,1,0,1,0,0,0,0
1,1,True,1037,Deadlands: Doomtown,0,0,0,0,1,0,0,0
0,0,True,1038,Tantrix,0,0,0,0,0,1,0,0
1,1,True,1041,San Marco,0,1,0,0,0,0,0,0
0,0,True,1042,Dragon's Gold,0,0,0,1,0,0,0,0
0,0,True,1043,Pitstop,0,0,0,0,0,0,0,0
1,1,True,1044,Gunslinger,1,0,1,0,0,0,0,0
0,1,False,1045,Malawi,0,0,0,0,0,1,0,0
1,1,True,1047,MeM,0,0,0,0,0,1,0,0
0,1,False,1053,Orbit,0,0,0,0,0,1,0,0
0,1,False,1054,Pacific Northwest Rails,0,0,0,0,0,0,0,0
0,0,True,1056,Piratenpoker,0,0,0,0,0,0,0,0
0,0,True,1063,Schraumen,0,0,0,0,0,0,0,0
0,0,True,1065,Vigo,0,0,0,0,0,0,0,0
0,0,True,1066,Zargos,0,0,0,0,0,0,0,0
0,0,True,1070,Shadows in the Forest,0,0,0,1,0,0,0,1
1,1,True,1071,Aztec,0,0,0,0,0,1,0,0
1,1,True,1072,Wat'n dat!?,0,0,0,1,0,0,1,0
0,0,True,1073,Der Schatz der Inka,0,0,0,1,0,0,0,0
0,0,True,1076,Captain Future,0,0,0,0,0,0,0,0
1,1,True,1077,Baubylon,0,0,0,0,0,1,0,0
1,1,True,1079,Tokami,0,0,0,0,0,1,0,0
0,0,True,1081,Die Schlacht der Dinosaurier,0,0,0,0,0,0,0,0
0,0,True,1082,Invers,0,0,0,0,0,1,0,0
0,0,True,1084,Das Gold der Maya,0,0,0,0,0,0,0,0
0,0,True,1087,Matschig,0,0,0,0,0,0,0,0
0,0,True,1090,YoYo,0,0,0,0,0,0,0,0
0,0,True,1091,Explosiv,0,0,0,0,0,0,0,0
0,0,True,1093,Jolly Roger,0,0,0,0,0,0,0,0
0,0,True,1094,Assassin,0,1,0,0,0,0,0,0
0,0,True,1095,Mystery on the Nile,0,0,0,0,0,0,0,0
0,0,True,1096,Four Real,0,0,0,0,0,0,0,0
0,0,True,1098,Judge Dredd,1,0,0,0,0,0,0,0
0,0,True,1099,Downspin,0,0,0,1,0,0,0,1
0,0,True,1101,Flying Carpet,0,0,0,1,0,0,0,0
0,0,True,1105,Titus,0,0,0,0,0,0,0,0
1,1,True,1107,Nyet!,0,1,0,0,0,0,0,0
0,0,True,1109,Last Minute,0,0,0,0,0,0,0,0
0,0,True,1110,Kathai,0,0,0,0,0,0,0,0
0,0,True,1111,Taboo,0,0,0,0,0,0,1,0
1,1,True,1115,Poker,0,1,0,0,0,0,0,0
1,1,True,1116,Oh Hell!,0,0,0,1,0,0,0,0
1,1,True,1117,You're Bluffing!,0,0,0,1,0,0,0,0
0,0,True,1120,Silver Mine,0,0,0,0,0,0,0,0
0,0,True,1122,Dry Gulch,0,0,0,0,0,0,0,0
1,1,True,1125,Big Shot,0,1,0,1,0,0,0,0
0,0,True,1126,Car Wars: The Card Game,1,0,0,0,0,0,0,0
0,0,True,1127,Encounters,0,0,0,0,0,0,0,0
0,0,True,1130,Halali,0,0,0,0,0,0,0,0
0,0,True,1132,Top Secret,0,0,0,0,0,0,0,0
